"SCR.title"	"journal"	"PMID"	"Public_ss"	"ds_count"	"year"	"is_research_article"	"relative_citation_ratio"	"nih_percentile"	"citation_count"	"citations_per_year"	"expected_citations_per_year"	"field_citation_rate"	"SJR"	"SJR_Best_Quartile"	"H_index"	"Publisher"
"Journal of Bone and Mineral Research"	"J Bone Miner Res"	34159637	"N"	0	2021	"Yes"	NA	NA	1	1	NA	4.63970234602171	1.683	"Q1"	251	"Wiley-Blackwell"
"Journal of Cachexia, Sarcopenia and Muscle"	"J Cachexia Sarcopenia Muscle"	28044437	"N"	0	2017	"Yes"	0.4	21.6	8	1.6	3.97960513216305	8.16736942399104	2.31	"Q1"	76	"Wiley-Blackwell"
"Journal of Cachexia, Sarcopenia and Muscle"	"J Cachexia Sarcopenia Muscle"	34523824	"N"	0	2021	"Yes"	NA	NA	1	1	NA	9.71538871005956	2.31	"Q1"	76	"Wiley-Blackwell"
"Journal of Cellular and Molecular Medicine"	"J Cell Mol Med"	28371326	"N"	0	2017	"Yes"	1.92	73.5	37	7.4	3.85699278910243	7.87702704883262	1.081	"Q2"	138	"Wiley-Blackwell Publishing Ltd"
"Journal of Cellular and Molecular Medicine"	"J Cell Mol Med"	33002292	"N"	0	2020	"Yes"	0	0	0	0	2.10678389916284	4.66939078751857	1.081	"Q2"	138	"Wiley-Blackwell Publishing Ltd"
"Journal of Cellular and Molecular Medicine"	"J Cell Mol Med"	33242228	"Y"	1	2021	"Yes"	NA	NA	3	3	NA	5.62542679289512	1.081	"Q2"	138	"Wiley-Blackwell Publishing Ltd"
"Journal of Cerebral Blood Flow and Metabolism"	"J Cereb Blood Flow Metab"	28627999	"N"	0	2018	"Yes"	0.45	24.3	7	1.75	3.88384356740656	7.77191390020846	2.024	"Q1"	200	"SAGE Publications Inc."
"Journal of Clinical Densitometry"	"J Clin Densitom"	31668963	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	0.724	"Q2"	70	"Elsevier Inc."
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	20164292	"N"	0	2010	"Yes"	1.55	66.4	57	4.75	3.06820370862871	7.0345616135789	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	20237162	"N"	0	2010	"Yes"	4.22	91.2	142	11.8333333333333	2.80205267646297	6.1858478606635	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	22013104	"N"	0	2012	"Yes"	1.19	56.8	36	3.6	3.02544927361128	6.9876583261831	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	23633212	"N"	0	2013	"Yes"	1.17	56	33	3.66666666666667	3.14540454756919	7.19088261431858	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	23894154	"N"	0	2013	"Yes"	2.04	75.4	62	6.88888888888889	3.37603939983064	7.90335620222156	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	25429627	"N"	0	2015	"Yes"	0.74	39.3	16	2.28571428571429	3.0849180878383	6.58490831191594	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	26312577	"N"	0	2015	"Yes"	0.83	43.3	19	2.71428571428571	3.27863065808255	7.12578878798995	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	29145611	"N"	0	2018	"Yes"	1.7	69.5	26	6.5	3.83475872342369	7.66409243608853	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	29325096	"N"	0	2018	"Yes"	2.44	80.4	30	7.5	3.07520153615057	5.99562287666259	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	29325163	"N"	0	2018	"Yes"	1.38	62.4	17	4.25	3.0725239746016	5.98974125245732	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	30099483	"N"	0	2018	"Yes"	0.35	18.3	5	1.25	3.61307405811534	7.1771322413119	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	30942860	"N"	0	2019	"Yes"	0.31	16.4	4	1.33333333333333	4.25572981258425	8.55859939848659	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	31169883	"N"	0	2019	"Yes"	1.42	63.3	16	5.33333333333333	3.75758427761199	7.51770631506684	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	31361301	"N"	0	2019	"Yes"	1.03	51.5	8	2.66666666666667	2.58034765106707	5.05782787374496	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	31697830	"N"	0	2020	"Yes"	2.96	85	18	9	3.0450833364233	6.7489997830206	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	31794020	"N"	0	2020	"Yes"	0.44	23.4	3	1.5	3.44707714989214	7.63996264351937	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	32652002	"N"	0	2020	"Yes"	1.72	70	9	4.5	2.61186753946142	5.78883777867592	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	32936915	"Y"	2	2020	"Yes"	0.17	8.3	1	0.5	2.96878786630323	6.57990158293962	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	32944759	"N"	0	2021	"Yes"	NA	NA	1	1	NA	7.60035139260946	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	33619548	"N"	0	2021	"Yes"	NA	NA	4	4	NA	7.50283750351525	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	33889958	"N"	0	2021	"Yes"	1.81	NA	5	5	2.75757203619177	6.7602759338994	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	34050765	"N"	0	2021	"Yes"	NA	NA	2	2	NA	7.97614480023111	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	34255042	"Y"	2	2021	"Yes"	NA	NA	4	4	NA	6.8760897074093	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Endocrinology and Metabolism"	"J Clin Endocrinol Metab"	34748635	"Y"	3	2022	"Yes"	NA	NA	0	0	NA	NA	1.746	"Q1"	363	"Endocrine Society"
"Journal of Clinical Investigation"	"J Clin Invest"	18521185	"N"	0	2008	"Yes"	2.77	83.6	127	9.07142857142857	3.26970353187694	7.95515746344534	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Investigation"	"J Clin Invest"	23999434	"N"	0	2013	"Yes"	2.65	82.5	83	9.22222222222222	3.48379640155928	8.2362374510462	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Investigation"	"J Clin Invest"	24216480	"N"	0	2013	"Yes"	2.97	85.1	70	7.77777777777778	2.61818181518719	5.56219437366012	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Investigation"	"J Clin Invest"	25798622	"N"	0	2015	"Yes"	2.39	79.9	60	8.57142857142857	3.5834570094915	7.97691900562159	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Investigation"	"J Clin Invest"	28394258	"N"	0	2017	"Yes"	2.88	84.4	60	12	4.16475347567993	8.60579518498286	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Investigation"	"J Clin Invest"	28783044	"N"	0	2017	"Yes"	2.55	81.5	37	7.4	2.90160950218555	5.61470789085864	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Investigation"	"J Clin Invest"	33201861	"N"	0	2021	"Yes"	4.38	NA	14	14	3.19274988494553	8.93406195566505	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Investigation"	"J Clin Invest"	34014839	"N"	0	2021	"Yes"	4.65	NA	12	12	2.57988566805607	5.8727028544841	5.527	"Q1"	505	"The American Society for Clinical Investigation"
"Journal of Clinical Lipidology"	"J Clin Lipidol"	29246731	"N"	0	2018	"Yes"	0.55	29.7	8	2	3.64991025557763	7.25804790530751	1.281	"Q1"	62	"Elsevier BV"
"Journal of Clinical Medicine"	"J Clin Med"	30823506	"N"	0	2019	"Yes"	2.01	74.9	19	6.33333333333333	3.15510423564407	6.25880251174805	1.04	"Q1"	75	"MDPI AG"
"Journal of Clinical Medicine"	"J Clin Med"	31362389	"N"	0	2019	"Yes"	0.6	32.5	6	2	3.32030162878314	6.60398843000988	1.04	"Q1"	75	"MDPI AG"
"Journal of Clinical Medicine"	"J Clin Med"	31936517	"N"	0	2020	"Yes"	2.06	75.7	8	4	1.94412854041653	4.30888801645964	1.04	"Q1"	75	"MDPI AG"
"Journal of Clinical Oncology"	"J Clin Oncol"	19901119	"N"	0	2009	"Yes"	6.69	95.9	240	18.4615384615385	2.76069234177406	6.1953958679577	9.378	"Q1"	574	"American Society of Clinical Oncology"
"Journal of Clinical Oncology"	"J Clin Oncol"	20876420	"N"	0	2010	"Yes"	3.73	89.3	154	12.8333333333333	3.44177092740338	8.22580867969955	9.378	"Q1"	574	"American Society of Clinical Oncology"
"Journal of Clinical Oncology"	"J Clin Oncol"	21245432	"N"	0	2011	"Yes"	6.44	95.7	195	17.7272727272727	2.75283690960523	6.09942002334364	9.378	"Q1"	574	"American Society of Clinical Oncology"
"Journal of Clinical Oncology"	"J Clin Oncol"	26460308	"N"	0	2015	"Yes"	0.72	38.6	21	3	4.14232818440519	9.53738824502208	9.378	"Q1"	574	"American Society of Clinical Oncology"
"Journal of Clinical Oncology"	"J Clin Oncol"	26811534	"N"	0	2016	"Yes"	3.05	85.6	66	11	3.60482303700768	7.90569882423872	9.378	"Q1"	574	"American Society of Clinical Oncology"
"Journal of Clinical Oncology"	"J Clin Oncol"	27114598	"N"	0	2016	"Yes"	2.65	82.5	54	9	3.40036073537985	7.34420920589443	9.378	"Q1"	574	"American Society of Clinical Oncology"
"Journal of Clinical Periodontology"	"J Clin Periodontol"	24024966	"N"	0	2013	"Yes"	3.8	89.7	104	11.5555555555556	3.0376941585092	6.85814536062285	2.701	"Q1"	159	"Blackwell Munksgaard"
"Journal of Clinical Periodontology"	"J Clin Periodontol"	25256105	"N"	0	2014	"Yes"	1.49	64.9	33	4.125	2.77750084328217	5.84794280744696	2.701	"Q1"	159	"Blackwell Munksgaard"
"Journal of Clinical Periodontology"	"J Clin Periodontol"	33745150	"N"	0	2021	"Yes"	NA	NA	3	3	NA	6.25541074795541	2.701	"Q1"	159	"Blackwell Munksgaard"
"Journal of Clinical Periodontology"	"J Clin Periodontol"	34409643	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	2.701	"Q1"	159	"Blackwell Munksgaard"
"Journal of Clinical Psychiatry"	"J Clin Psychiatry"	17474819	"N"	0	2007	"Yes"	8.96	97.6	377	25.1333333333333	2.8062215895038	6.81939136143975	1.362	"Q1"	212	"Physicians Postgraduate Press Inc."
"Journal of Clinical Psychiatry"	"J Clin Psychiatry"	25562672	"N"	0	2015	"Yes"	0.92	47.3	19	2.71428571428571	2.94039629205061	6.18137736082612	1.362	"Q1"	212	"Physicians Postgraduate Press Inc."
"Journal of Clinical Psychiatry"	"J Clin Psychiatry"	26845276	"N"	0	2016	"Yes"	0.83	43.3	17	2.83333333333333	3.4211193016256	7.40121589781711	1.362	"Q1"	212	"Physicians Postgraduate Press Inc."
"Journal of Crohn's and Colitis"	"J Crohns Colitis"	29905830	"N"	0	2018	"Yes"	0.61	33.1	10	2.5	4.07690110197966	8.1959907505763	2.429	"Q1"	91	"Oxford University Press"
"Journal of Crohn's and Colitis"	"J Crohns Colitis"	30500874	"N"	0	2019	"Yes"	0.65	35	10	3.33333333333333	5.11809818931184	10.3605492618847	2.429	"Q1"	91	"Oxford University Press"
"Journal of Crohn's and Colitis"	"J Crohns Colitis"	31125052	"Y"	1	2019	"Yes"	2.19	77.5	14	4.66666666666667	2.13106802457485	4.1190418706481	2.429	"Q1"	91	"Oxford University Press"
"Journal of Dental Research"	"J Dent Res"	21940522	"N"	0	2011	"Yes"	2.75	83.4	76	6.90909090909091	2.50849128926545	5.34790991238815	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	22699663	"N"	0	2012	"Yes"	3.21	86.6	94	9.4	2.93250464781076	6.69383398657629	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	23064961	"N"	0	2013	"Yes"	2.15	76.9	52	5.77777777777778	2.68869906835765	5.78003517214651	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	23470693	"N"	0	2013	"Yes"	1.88	72.8	44	4.88888888888889	2.60731458357684	5.5286234912888	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	25672891	"N"	0	2015	"Yes"	2.15	77	43	6.14285714285714	2.85410606976086	5.94043947820052	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	27601451	"N"	0	2017	"Yes"	2.44	80.4	40	8	3.28281150242349	6.51738286958823	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	28081371	"N"	0	2017	"Yes"	1.21	57.3	17	3.4	2.81799812520748	5.41671864135806	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	29364747	"N"	0	2018	"Yes"	1.42	63.2	21	5.25	3.70639472299262	7.38212363790724	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	31537151	"N"	0	2019	"Yes"	1.11	54.3	11	3.66666666666667	3.29075136308905	6.54224208277842	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dental Research"	"J Dent Res"	32758111	"N"	0	2020	"Yes"	0.94	47.8	6	3	3.20058123948526	7.09363905823269	1.787	"Q1"	192	"SAGE Publications Inc."
"Journal of Dermatological Science"	"J Dermatol Sci"	31522824	"N"	0	2019	"Yes"	1.15	55.5	9	3	2.60761984580552	5.1148141094532	1.097	"Q1"	99	"Elsevier Ireland Ltd"
"Journal of Dermatology"	"J Dermatol"	27153935	"N"	0	2016	"Yes"	0.66	35.6	11	1.83333333333333	2.76284101414455	5.59346737175944	0.832	"Q1"	70	"Wiley-Blackwell"
"Journal of Diabetes and its Complications"	"J Diabetes Complications"	30270018	"N"	0	2018	"Yes"	0.11	5.3	2	0.5	4.55438144058339	9.24484055877154	1.057	"Q1"	88	"Elsevier Inc."
"Journal of Endocrinological Investigation"	"J Endocrinol Invest"	30284222	"N"	0	2019	"Yes"	1.67	68.9	13	4.33333333333333	2.59945040043791	5.09774375835792	0.936	"Q2"	87	"Springer International Publishing AG"
"Journal of Endocrinological Investigation"	"J Endocrinol Invest"	30843173	"N"	0	2019	"Yes"	0.72	38.6	6	2	2.75866640354427	5.43043134615769	0.936	"Q2"	87	"Springer International Publishing AG"
"Journal of Epidemiology and Community Health"	"J Epidemiol Community Health"	34706928	"N"	0	2022	"Yes"	NA	NA	0	0	NA	NA	1.667	"Q1"	178	"BMJ Publishing Group"
"Journal of Exposure Science and Environmental Epidemiology"	"J Expo Sci Environ Epidemiol"	31028280	"N"	0	2019	"Yes"	0.27	14	5	1.66666666666667	6.15120420620642	12.5192615897686	1.234	"Q1"	96	"Nature Publishing Group"
"Journal of Foot and Ankle Research"	"J Foot Ankle Res"	32131869	"N"	0	2020	"Yes"	0.3	15.6	2	1	3.35519032536833	7.43630839492922	0.638	"Q2"	45	"BioMed Central Ltd."
"Journal of Gastroenterology"	"J Gastroenterol"	29923122	"N"	0	2018	"Yes"	4.54	92.2	55	13.75	3.02839270916856	5.89280099012064	1.928	"Q1"	120	"Springer Japan"
"Journal of Gastroenterology and Hepatology (Australia)"	"J Gastroenterol Hepatol"	23875689	"N"	0	2015	"Yes"	0.34	17.9	12	1.71428571428571	5.07734599133003	12.1481268042674	1.063	"Q1"	138	"Wiley-Blackwell Publishing Ltd"
"Journal of Gastroenterology and Hepatology (Australia)"	"J Gastroenterol Hepatol"	29603369	"N"	0	2018	"Yes"	0.35	18.4	5	1.25	3.59896285316045	7.14613508098145	1.063	"Q1"	138	"Wiley-Blackwell Publishing Ltd"
"Journal of Gastroenterology and Hepatology (Australia)"	"J Gastroenterol Hepatol"	31039275	"N"	0	2019	"Yes"	0.16	7.6	2	0.666666666666667	4.24971571463654	8.54603272365505	1.063	"Q1"	138	"Wiley-Blackwell Publishing Ltd"
"Journal of Gene Medicine"	"J Gene Med"	33350037	"N"	0	2021	"Yes"	NA	NA	1	1	NA	5.64971684082509	0.62	"Q2"	94	"John Wiley and Sons Ltd"
"Journal of General Virology"	"J Gen Virol"	21228123	"N"	0	2011	"Yes"	1.19	56.7	42	3.81818181818182	3.21272861866472	7.51386432081948	1.317	"Q2"	173	"Microbiology Society"
"Journal of Genetics"	"J Genet"	30945665	"N"	0	2019	"Yes"	0.17	8.4	2	0.666666666666667	3.88424851501043	7.78237581297173	0.341	"Q4"	39	"Springer India"
"Journal of Genetics"	"J Genet"	30945673	"N"	0	2019	"Yes"	0.53	28.7	6	2	3.77094120450457	7.54561609612911	0.341	"Q4"	39	"Springer India"
"Journal of Genetics"	"J Genet"	34608871	"N"	0	2021	"Yes"	NA	NA	0	0	NA	NA	0.341	"Q4"	39	"Springer India"
"Journal of Genetics and Genomics"	"J Genet Genomics"	27964859	"N"	0	2016	"Yes"	0	0	0	0	1.71163383734118	2.70666666666667	1.079	"Q2"	63	"Institute of Genetics and Developmental Biology"
"Journal of Genetics and Genomics"	"J Genet Genomics"	30174134	"N"	0	2018	"Yes"	0.95	48.3	16	4	4.2190316222371	8.50819956182628	1.079	"Q2"	63	"Institute of Genetics and Developmental Biology"
"Journal of Genetics and Genomics"	"J Genet Genomics"	33593615	"N"	0	2021	"Yes"	NA	NA	2	2	NA	9.01342597156266	1.079	"Q2"	63	"Institute of Genetics and Developmental Biology"
"Journal of Genetics and Genomics"	"J Genet Genomics"	34520856	"N"	0	2022	"Yes"	NA	NA	0	0	NA	NA	1.079	"Q2"	63	"Institute of Genetics and Developmental Biology"
"Journal of Hand Surgery"	"J Hand Surg Am"	20971583	"N"	0	2010	"Yes"	0.6	32.2	15	1.25	2.09649068594877	3.93592171906257	1.043	"Q1"	121	"W.B. Saunders Ltd"
"Journal of Headache and Pain"	"J Headache Pain"	27957625	"Y"	1	2016	"Yes"	1.79	71.3	29	4.83333333333333	2.69960971184015	5.41982303969602	1.924	"Q1"	70	"Springer-Verlag Italia Srl"
"Journal of Headache and Pain"	"J Headache Pain"	34380431	"N"	0	2021	"Yes"	NA	NA	2	2	NA	5.22849679115305	1.924	"Q1"	70	"Springer-Verlag Italia Srl"
"Journal of Hepatology"	"J Hepatol"	21703177	"N"	0	2012	"Yes"	1.05	52.1	35	3.5	3.33288561285481	7.95955184419285	7.351	"Q1"	266	"Elsevier"
"Journal of Hepatology"	"J Hepatol"	23321320	"N"	0	2013	"Yes"	1.54	66.3	47	5.22222222222222	3.38187550597283	7.92138501027785	7.351	"Q1"	266	"Elsevier"
"Journal of Hepatology"	"J Hepatol"	25457201	"N"	0	2015	"Yes"	1.34	61.2	31	4.42857142857143	3.30096214849941	7.18814234177783	7.351	"Q1"	266	"Elsevier"
"Journal of Hepatology"	"J Hepatol"	31226389	"N"	0	2019	"Yes"	1.02	51.1	11	3.66666666666667	3.58162044181266	7.15002352608884	7.351	"Q1"	266	"Elsevier"
"Journal of Hepatology"	"J Hepatol"	32247823	"N"	0	2020	"Yes"	3.29	87.1	24	12	3.64704703712779	8.08316782921038	7.351	"Q1"	266	"Elsevier"
"Journal of Hepatology"	"J Hepatol"	32298765	"Y"	1	2020	"Yes"	13.61	98.9	95	47.5	3.48909404044374	7.73308718360141	7.351	"Q1"	266	"Elsevier"
"Journal of Hepatology"	"J Hepatol"	34033851	"Y"	1	2021	"Yes"	1.36	NA	5	5	3.66896229296558	11.3128224530338	7.351	"Q1"	266	"Elsevier"
"Journal of Human Genetics"	"J Hum Genet"	19165232	"N"	0	2009	"Yes"	1.9	73.3	76	5.84615384615385	3.07098071024075	7.14464321934306	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	19478819	"N"	0	2009	"Yes"	1.34	61.3	62	4.76923076923077	3.55261879302149	8.6180908921166	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	19893584	"N"	0	2010	"Yes"	1.83	72	76	6.33333333333333	3.45655249255667	8.27294476455004	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	20613766	"N"	0	2010	"Yes"	1.14	55	43	3.58333333333333	3.15676685384716	7.31697554500989	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	20668459	"N"	0	2010	"Yes"	0.14	6.6	6	0.5	3.63761922561791	8.85033807876737	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	20844546	"N"	0	2010	"Yes"	1.85	72.4	63	5.25	2.83374837547799	6.28692045633754	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	21048783	"N"	0	2011	"Yes"	11.33	98.4	371	33.7272727272727	2.97596698294117	6.78567953532922	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	21107343	"N"	0	2011	"Yes"	0.41	21.9	18	1.63636363636364	4.00574983222251	9.95288270536071	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	21326311	"N"	0	2011	"Yes"	1.41	63.1	53	4.81818181818182	3.40978504986327	8.11993166210672	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	21471979	"N"	0	2011	"Yes"	0.54	29	21	1.90909090909091	3.55749489528018	8.57422849854732	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	21900944	"N"	0	2011	"Yes"	0.42	22.4	14	1.27272727272727	3.05809869413403	7.03828406863609	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	21900946	"N"	0	2011	"Yes"	0.53	28.7	21	1.90909090909091	3.60540189216724	8.72157139954169	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	22318345	"Y"	1	2012	"Yes"	0.95	48.3	30	3	3.15808065048299	7.40694374892623	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	22399142	"N"	0	2012	"Yes"	0.78	41.2	24	2.4	3.0738488754554	7.14066320329781	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	22513714	"N"	0	2012	"Yes"	0.27	14.1	8	0.8	2.93110946080709	6.68942340450711	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	22551897	"N"	0	2012	"Yes"	2.43	80.4	79	7.9	3.24463555135018	7.6805683546309	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	22951594	"N"	0	2012	"Yes"	0.65	35.1	26	2.6	3.97743613119176	9.99715895447426	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	22951595	"N"	0	2012	"Yes"	1.02	51	30	3	2.93939274074545	6.71560920316632	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	23151678	"N"	0	2013	"Yes"	0.03	2	1	0.111111111111111	3.46300060497347	8.17199540062965	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	23303382	"N"	0	2013	"Yes"	0.37	19.5	10	1.11111111111111	3.03374382625545	6.84594205584631	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	23364394	"N"	0	2013	"Yes"	2.99	85.2	95	10.5555555555556	3.52610063672514	8.3669230344113	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	23535967	"N"	0	2013	"Yes"	0.44	23.9	11	1.22222222222222	2.75776472140303	5.9933917101702	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	23575436	"N"	0	2013	"Yes"	0.6	32.3	22	2.44444444444444	4.09069279306293	10.1110523166235	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	23677057	"N"	0	2013	"Yes"	1.15	55.4	28	3.11111111111111	2.71102046933365	5.84899009584713	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	23903073	"N"	0	2013	"Yes"	1.01	50.4	28	3.11111111111111	3.09429530318355	7.03299673382223	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	24172245	"N"	0	2013	"Yes"	0.46	24.9	11	1.22222222222222	2.64948539154651	5.65889689344077	1.109	"Q2"	84	"Nature Publishing Group"
"Journal of Human Genetics"	"J Hum Genet"	25972035	"N"	0	2015	"Yes"	0.34	18.2	8	1.14285714285714	3.32774189889251	7.26291624067091	1.109	"Q2"	84	"Nature Publishing Group"
