PMID	Public_ss	ds_count	journal	year	is_research_article	relative_citation_ratio	nih_percentile	citation_count	citations_per_year	expected_citations_per_year	field_citation_rate
25979521	N	0	J Allergy Clin Immunol	2015	Yes	0.94	47.8	23	3.28571428571429	3.51021045797829	7.85480732223834
25985088	N	0	PLoS One	2015	Yes	0.34	17.7	7	1	2.97966968790538	6.36622738168666
25986216	N	0	Brain Behav Immun	2015	Yes	1.07	52.8	27	3.85714285714286	3.60016460488716	8.10719874286294
25987243	N	0	Pharmacogenomics J	2016	Yes	2.14	76.8	41	6.83333333333333	3.19782067403617	6.88024859131307
25987507	N	0	Behav Genet	2015	Yes	0.84	43.8	18	2.57142857142857	3.0598598196008	6.59122313734855
25987655	N	0	Blood	2015	Yes	2.25	78.2	52	7.42857142857143	3.30216700044277	7.27108344064515
25988933	N	0	Am J Med Genet B Neuropsychiatr Genet	2015	Yes	2.39	79.9	52	7.42857142857143	3.10522070352818	6.71849573487335
25990418	N	0	Sci Rep	2015	Yes	3.33	87.4	91	13	3.90267227845609	8.95596830052724
25993607	Y	1	JAMA Psychiatry	2015	Yes	6.83	96.1	144	20.5714285714286	3.01378409447622	6.46194485368828
25998175	N	0	Ann Hum Genet	2015	Yes	0.3	15.5	7	1	3.378960877028	7.48655005638945
26007630	N	0	Nat Commun	2015	Yes	1.89	73	57	8.14285714285714	4.31067568135438	10.1007355182243
26014426	N	0	Eur J Hum Genet	2016	Yes	2.92	84.7	58	9.66666666666667	3.31416386405138	7.20232482546569
26015512	N	0	Clin Cancer Res	2015	Yes	0.74	39.1	20	2.85714285714286	3.8860336917461	8.90928410995654
26024889	N	0	BMC Genet	2015	Yes	1.61	67.8	39	5.57142857142857	3.45124560640672	7.68936500338508
26025128	N	0	J Allergy Clin Immunol	2015	Yes	0.36	19	8	1.14285714285714	3.19076030715249	6.95850092440929
26025379	N	0	Hum Mol Genet	2015	Yes	3.2	86.6	63	9	2.81685236046539	5.90939800820025
26028593	N	0	Nat Commun	2015	Yes	3.08	85.8	65	9.28571428571429	3.01884773285792	6.47615230191167
26029870	N	0	Nat Genet	2015	Yes	1.21	57.3	26	3.71428571428571	3.0771365631696	6.63969785477891
26030142	N	0	PLoS One	2015	Yes	0.57	31	15	2.14285714285714	3.73384474364379	8.48227561579759
26030696	N	0	Am J Respir Crit Care Med	2015	Yes	4.07	90.7	94	13.4285714285714	3.30191212541296	7.27036831774015
26031901	N	0	Pharmacogenomics J	2016	Yes	1.2	57.2	24	4	3.32542421429978	7.23349718031318
26034056	N	0	Cancer Discov	2015	Yes	2.9	84.5	80	11.4285714285714	3.94644243249033	9.07877766215516
26039976	N	0	Sci Rep	2015	Yes	0.59	32.1	17	2.42857142857143	4.09448958781375	9.49416520275809
26041818	N	0	Hum Mol Genet	2015	Yes	1.62	68	38	5.42857142857143	3.34331987707413	7.38654930133862
26049409	N	0	Psychiatr Genet	2015	Yes	0.55	29.6	14	2	3.66001255982343	8.27511885424088
26051272	Y	1	Am J Respir Crit Care Med	2015	Yes	3.23	86.8	65	9.28571428571429	2.87680014395664	6.07759821640168
26053186	N	0	PLoS One	2015	Yes	1.73	70.1	39	5.57142857142857	3.22743678571645	7.06140700318791
26058915	N	0	BMC Genet	2015	Yes	0.53	28.7	12	1.71428571428571	3.22837278260475	7.06403320322933
26067905	N	0	Sci Rep	2015	Yes	0.48	25.9	11	1.57142857142857	3.27798932675152	7.20324624113823
26068415	Y	1	Nat Commun	2015	Yes	3.91	90.1	99	14.1428571428571	3.62073063158431	8.16490246051319
26073756	N	0	J Allergy Clin Immunol	2015	Yes	1.2	57.2	31	4.42857142857143	3.68334507789793	8.34058473420235
26075790	N	0	Nat Genet	2015	Yes	2.14	76.8	60	8.57142857142857	4.01320027090376	9.26608537674073
26077402	N	0	J Rheumatol	2015	Yes	0.75	40	16	2.28571428571429	3.02955835338445	6.50620393180706
26077951	N	0	Nat Commun	2015	Yes	4.88	93.1	114	16.2857142857143	3.33970339874927	7.37640226383746
26079190	N	0	Am J Med Genet B Neuropsychiatr Genet	2015	Yes	2.76	83.5	59	8.42857142857143	3.05421966115169	6.57539810145596
26081443	N	0	Twin Res Hum Genet	2015	Yes	0.72	38.2	16	2.28571428571429	3.19222709075609	6.96261639445911
26083242	N	0	PLoS One	2015	Yes	1.02	51	20	2.85714285714286	2.80366116368661	5.87238643053381
26083657	N	0	Kidney Int	2015	Yes	1.07	52.9	23	3.28571428571429	3.06011507302842	6.59193932195403
26083723	N	0	Blood Press	2015	Yes	0.07	3.4	2	0.285714285714286	4.10900636887838	9.53489607644989
26083729	N	0	PLoS One	2015	Yes	0.76	40.2	15	2.14285714285714	2.82120265792626	5.92160397973152
26084801	N	0	Cancer Discov	2015	Yes	2.83	84	67	9.57142857142857	3.38097219011194	7.49219335560378
26087016	Y	1	Am J Med Genet B Neuropsychiatr Genet	2016	Yes	4.56	92.3	85	14.1666666666667	3.10801143309958	6.63162705953987
26089329	N	0	Stroke	2015	Yes	1.77	70.9	41	5.85714285714286	3.30973123546741	7.29230700942339
26098866	N	0	Nat Genet	2015	Yes	2.88	84.4	85	12.1428571428571	4.2180278206042	9.84078613294183
26098869	N	0	Nat Genet	2015	Yes	5.93	95	164	23.4285714285714	3.95017662235799	9.0892549721844
26100964	N	0	Sci Rep	2015	Yes	0.72	38.5	18	2.57142857142857	3.55646358359697	7.98458335240905
26105758	N	0	Nat Commun	2015	Yes	1.44	63.8	35	5	3.4771561483979	7.76206424768934
26112879	N	0	J Nutrigenet Nutrigenomics	2015	Yes	0.53	28.7	12	1.71428571428571	3.23510825701586	7.0829314532113
26114229	N	0	J Affect Disord	2015	Yes	2.54	81.4	56	8	3.15080124527364	6.84638464360406
26116289	N	0	Exp Gerontol	2015	Yes	0.17	8.6	4	0.571428571428571	3.28756876295359	7.23012401826029
26121033	N	0	PLoS One	2015	Yes	0.88	45.5	17	2.42857142857143	2.76298436018745	5.75825632564803
26121980	N	0	BMC Genomics	2015	Yes	0.18	9	4	0.571428571428571	3.13330630668126	6.79729771924532
26129866	N	0	Gut	2016	Yes	3.33	87.4	74	12.3333333333333	3.70914924237176	8.295774327565
26138065	N	0	Clin Cancer Res	2015	Yes	3.26	87	74	10.5714285714286	3.24346772710463	7.10638627551664
26146898	N	0	Alcohol Clin Exp Res	2015	Yes	0.48	26	12	1.71428571428571	3.56010086453957	7.99478875744995
26148204	N	0	Pharmacogenet Genomics	2015	Yes	0.54	29.4	13	1.85714285714286	3.41898472930211	7.59884812469937
26151496	N	0	Nat Commun	2015	Yes	3.11	86.1	59	8.42857142857143	2.7067521191185	5.60048110687266
26151821	N	0	Nat Commun	2015	Yes	3.47	88.1	99	14.1428571428571	4.07720370939834	9.44566485497059
26154020	N	0	Neurobiol Aging	2015	Yes	1.15	55.6	29	4.14285714285714	3.58855515483419	8.07462519631474
26160806	N	0	Circ Cardiovasc Genet	2015	Yes	0.83	43.3	18	2.57142857142857	3.1047293246425	6.71711703451009
26169365	N	0	BMC Complement Altern Med	2015	Yes	0.3	15.7	4	0.571428571428571	1.90470702641381	3.35012014732937
26169577	N	0	Pharmacogenomics J	2016	Yes	1.49	65.1	31	5.16666666666667	3.46172463978823	7.61082160943516
26174136	N	0	Nat Commun	2015	Yes	0.86	44.9	24	3.42857142857143	3.96476109638485	9.13017577734118
26174610	N	0	Exp Dermatol	2015	Yes	0.13	6.3	2	0.285714285714286	2.17842139308408	4.11810206059529
26174813	N	0	Am J Med Genet B Neuropsychiatr Genet	2015	Yes	1.9	73.2	44	6.28571428571429	3.30839494767872	7.28855768173877
26176695	N	0	PLoS One	2015	Yes	0.26	13.2	5	0.714285714285714	2.78460968558855	5.81893220093572
26177304	N	0	Inflamm Bowel Dis	2015	Yes	1.22	57.8	24	3.42857142857143	2.80153265181572	5.86641429747079
26183928	N	0	Cancer Res	2015	Yes	0.21	10.3	5	0.714285714285714	3.46396334734784	7.72504816879287
26184070	N	0	Am J Med Genet B Neuropsychiatr Genet	2016	Yes	1.71	69.8	30	5	2.9234674653359	6.12074863025545
26184321	N	0	Genes (Basel)	2015	Yes	0.96	48.6	22	3.14285714285714	3.28649487154321	7.22711091671938
26186006	N	0	PLoS One	2015	Yes	0.75	39.7	14	2	2.66991095627934	5.49711296047849
26188009	N	0	Hum Mol Genet	2015	Yes	0.89	46	20	2.85714285714286	3.20421840697883	6.99626137293558
26188370	N	0	Diabetologia	2015	Yes	2.24	78.2	45	6.42857142857143	2.86473084201849	6.04373442727362
26190474	N	0	Sci Rep	2015	Yes	0.53	28.8	8	1.14285714285714	2.14440261541699	4.02265290212561
26192919	Y	3	Nat Genet	2015	Yes	44.85	99.9	1097	156.714285714286	3.49437336517825	7.81037194613038
26194203	N	0	G3 (Bethesda)	2015	Yes	1.06	52.5	21	3	2.82785257692227	5.94026218016045
26198393	N	0	Nat Commun	2015	Yes	1.07	52.8	29	4.14285714285714	3.87405613711825	8.87567774346856
26198764	N	0	Am J Med Genet B Neuropsychiatr Genet	2015	Yes	4.49	92.1	112	16	3.56224828911854	8.00081395538463
26199339	N	0	Cancer Epidemiol Biomarkers Prev	2015	Yes	0.45	24.1	12	1.71428571428571	3.83325002874133	8.76118483772351
26202629	N	0	Addict Biol	2016	Yes	0.63	34	13	2.16666666666667	3.43801425698196	7.54518346762764
26207136	N	0	Psychiatry Investig	2015	Yes	0.32	17	7	1	3.09113957203749	6.67898719743442
26209787	N	0	Hum Reprod	2015	Yes	1.02	51.1	18	2.57142857142857	2.51430293509652	5.06051130422903
26211971	N	0	Am J Hum Genet	2015	Yes	3.46	88.1	75	10.7142857142857	3.0990651253532	6.7012245453425
26219847	N	0	J Gerontol A Biol Sci Med Sci	2016	Yes	0.56	30.2	12	2	3.58551753409131	7.95352107647556
26220383	N	0	Epilepsy Res	2015	Yes	0.34	17.8	6	0.857142857142857	2.54128446081579	5.13621549176145
26222057	N	0	PLoS One	2015	Yes	0.23	11.8	7	1	4.29577346659069	10.0589232029069
26227905	N	0	Mol Neurobiol	2016	Yes	0.69	37	15	2.5	3.62030881735284	8.04983479705297
26233692	N	0	J Neurol	2015	Yes	0.61	32.7	13	1.85714285714286	3.06770890858386	6.61324594326823
26235824	N	0	J Bone Miner Res	2016	Yes	0.93	47.5	20	3.33333333333333	3.58668161397264	7.95674363264221
26237428	N	0	Nat Genet	2015	Yes	5.25	93.9	145	20.7142857142857	3.9473189280509	9.08123691464438
26237429	N	0	Nat Genet	2015	Yes	5.86	94.9	145	20.7142857142857	3.53332268679938	7.91965511932616
26239289	N	0	Mol Psychiatry	2016	Yes	3.95	90.3	67	11.1666666666667	2.82777722299247	5.8558465513706
26242244	N	0	Sci Rep	2015	Yes	0.13	6.2	3	0.428571428571429	3.3435888852121	7.38730407861609
26249676	N	0	World J Biol Psychiatry	2015	Yes	0.32	17	7	1	3.10433323833645	6.71600570402774
26252872	N	0	PLoS One	2015	Yes	0.92	47	24	3.42857142857143	3.74396351149571	8.5106666381226
26256467	N	0	Metabolism	2015	Yes	1.08	53.2	23	3.28571428571429	3.03846973117454	6.53120728493145
26265036	N	0	Pharmacogenomics	2015	Yes	0.88	45.7	21	3	3.39129487533192	7.52115652491682
26265699	N	0	Blood	2015	Yes	3.77	89.5	80	11.4285714285714	3.03090363948981	6.50997850677605
26268530	N	0	Brain	2015	Yes	3.52	88.4	84	12	3.40572236246206	7.56163685959787
26268663	N	0	Mov Disord	2016	Yes	2.37	79.6	44	7.33333333333333	3.09658088480275	6.59998354048851
26272072	N	0	Rheumatology (Oxford)	2016	Yes	1.11	54.2	21	3.5	3.14788724890218	6.74201643932038
26272126	N	0	Nat Commun	2015	Yes	4.32	91.6	84	12	2.77902017838901	5.80324928123539
26278006	N	0	Int J Obes (Lond)	2016	Yes	0.5	27.3	12	2	3.96181907861883	8.99524757848562
26278503	N	0	Gastroenterology	2015	Yes	1.8	71.5	44	6.28571428571429	3.48428374596379	7.78206270842864
26284813	N	0	Nat Commun	2015	Yes	9.92	98	199	28.4285714285714	2.86560946937269	6.04619966110379
26289589	N	0	Mol Brain	2015	Yes	0.54	29.4	10	1.42857142857143	2.63103252998049	5.38802870386097
26291516	N	0	Genes Immun	2015	Yes	3.09	85.9	65	9.28571428571429	3.00552463133556	6.43877062873809
26293465	N	0	Arterioscler Thromb Vasc Biol	2015	Yes	1.16	56	26	3.71428571428571	3.18981723137602	6.9558548625749
26297903	N	0	Prog Neuropsychopharmacol Biol Psychiatry	2016	Yes	1.08	53	23	3.83333333333333	3.56355089004269	7.89271017734837
26299439	N	0	Sci Rep	2015	Yes	0.35	18.6	9	1.28571428571429	3.66486806061036	8.28874231445442
26301497	N	0	Nat Genet	2015	Yes	2.75	83.4	68	9.71428571428571	3.52746043752852	7.90320694575807
26301688	N	0	Nat Med	2015	Yes	4.95	93.2	131	18.7142857142857	3.77826629494741	8.60691265394579
26305897	N	0	PLoS Genet	2015	Yes	2.96	85	74	10.5714285714286	3.56772780825947	8.01618827294356
26307654	N	0	Cancer Epidemiol Biomarkers Prev	2015	Yes	0.81	42.4	24	3.42857142857143	4.2518502870273	9.93568448552365
26312577	N	0	J Clin Endocrinol Metab	2015	Yes	0.84	43.6	19	2.71428571428571	3.2499940069816	7.12469757195091
26314684	N	0	Autism Res	2016	Yes	2.4	80	57	9.5	3.96053700476445	8.99169837617416
26316170	N	0	Arthritis Rheumatol	2016	Yes	0.59	32.1	14	2.33333333333333	3.92598840214367	8.89605647546747
26323598	N	0	Pharmacogenomics J	2016	Yes	1.54	66.2	26	4.33333333333333	2.81220140263116	5.81272755519083
26325155	N	0	Am J Respir Crit Care Med	2015	Yes	0.34	18.1	8	1.14285714285714	3.3363798335386	7.36707707568455
26333835	N	0	Am J Med Genet B Neuropsychiatr Genet	2015	Yes	1.04	51.7	23	3.28571428571429	3.1619331850076	6.87761840191659
26339675	N	0	Ann Clin Transl Neurol	2015	Yes	1	50.4	25	3.57142857142857	3.56079720915427	7.99674254627001
26343387	Y	1	Nat Genet	2015	Yes	45.45	99.9	1126	160.857142857143	3.53886130440691	7.93519525409814
26343869	N	0	Atherosclerosis	2015	Yes	0.92	47.2	22	3.14285714285714	3.40832452745539	7.56893795845694
26348319	N	0	Transl Psychiatry	2015	Yes	1.08	53.1	22	3.14285714285714	2.91351537868007	6.18061303638326
26350878	N	0	J Shoulder Elbow Surg	2016	Yes	2.23	78	28	4.66666666666667	2.09597585370036	3.82997955272185
26352407	Y	1	PLoS Genet	2015	Yes	2.29	78.7	60	8.57142857142857	3.74082456624326	8.50185945269811
26362575	Y	1	Behav Genet	2016	Yes	3.06	85.7	58	9.66666666666667	3.15478600799047	6.76111447460024
26362759	N	0	Ann Rheum Dis	2016	Yes	4.24	91.3	78	13	3.0682402254848	6.52152726964589
26365420	N	0	Am J Med Genet B Neuropsychiatr Genet	2015	Yes	1.94	73.9	41	5.85714285714286	3.01562288754514	6.46710409993592
26366535	N	0	Ann Surg	2015	Yes	0.61	33	11	1.57142857142857	2.57065222204243	5.21861492782153
26366551	N	0	Nat Genet	2015	Yes	1.89	73	55	7.85714285714286	4.16255854079115	9.68515161453298
26366553	N	0	Nat Genet	2015	Yes	1.29	59.7	39	5.57142857142857	4.332726049737	10.1626039700148
26367794	Y	3	Nature	2015	Yes	11.47	98.5	276	39.4285714285714	3.43796480996423	7.65210202889939
26377243	N	0	J Hum Genet	2015	Yes	1.15	55.4	28	4	3.48383225107514	7.78079591373082
26379185	N	0	PLoS One	2015	Yes	0.45	24.2	13	1.85714285714286	4.14245679930652	9.62875057839762
26385043	N	0	Am Heart J	2015	Yes	0.79	41.4	19	2.71428571428571	3.45258988860086	7.69313676160145
26390057	N	0	Nat Genet	2015	Yes	8.07	97.1	194	27.7142857142857	3.43557466682029	7.64539581640866
26394188	N	0	Nat Commun	2015	Yes	3.34	87.4	69	9.85714285714286	2.95012336505244	6.28332694123623
26394269	Y	1	Nat Commun	2015	Yes	5.38	94.1	142	20.2857142857143	3.77206281666156	8.58950706730881
26398136	N	0	PLoS One	2015	Yes	0.76	40.3	20	2.85714285714286	3.7529740910631	8.53594832947106
26398853	N	0	Inflamm Bowel Dis	2016	Yes	1.27	59.2	28	4.66666666666667	3.67157634394396	8.19176018088187
26401656	N	0	PLoS Genet	2015	Yes	1.26	58.9	30	4.28571428571429	3.40251906170604	7.55264910687847
26407342	N	0	PLoS Genet	2015	Yes	3.3	87.2	71	10.1428571428571	3.06995384285734	6.61954473181731
26414677	N	0	Nat Genet	2015	Yes	7.55	96.7	195	27.8571428571429	3.69133259938008	8.36299595106589
26416757	N	0	Nature	2015	Yes	4.26	91.4	108	15.4285714285714	3.61996585740369	8.16275667348127
26416764	N	0	Nat Commun	2015	Yes	8.37	97.3	176	25.1428571428571	3.0034222699321	6.43287186809705
26417704	Y	1	Nat Commun	2015	Yes	7.3	96.5	171	24.4285714285714	3.3445366185959	7.38996320866548
26420894	N	0	Nephrol Dial Transplant	2016	Yes	1.01	50.6	21	3.5	3.46360240128702	7.61601987116487
26421299	N	0	Biomed Res Int	2015	Yes	0.75	39.7	18	2.57142857142857	3.43814934802841	7.65261980185129
26422391	N	0	J Pediatr Orthop	2017	Yes	0.85	44.1	6	1.2	1.41653822663747	2.15340898721211
26423011	N	0	Lancet Respir Med	2015	Yes	8.64	97.4	210	30	3.47219819139574	7.74815331801937
26424050	N	0	Nat Commun	2015	Yes	2.3	78.9	68	9.71428571428571	4.21704311554291	9.83802326855085
26426971	Y	4	PLoS Genet	2015	Yes	7.99	97	194	27.7142857142857	3.47071991943921	7.7440056141947
26433129	N	0	Diabet Med	2016	Yes	0.38	20	9	1.5	3.99785069490773	9.09499494903
26433762	N	0	J Affect Disord	2016	Yes	1.57	66.9	32	5.33333333333333	3.3935221628253	7.4220147103186
26434682	N	0	Sci Rep	2015	Yes	1.04	51.6	22	3.14285714285714	3.03127793739793	6.5110287038377
26440539	N	0	Transl Psychiatry	2015	Yes	2.65	82.5	61	8.71428571428571	3.29069108027856	7.23888454940167
26443449	N	0	Nat Commun	2015	Yes	1.28	59.6	38	5.42857142857143	4.22711791227217	9.86629091764076
26450422	N	0	J Infect Dis	2016	Yes	1.12	54.6	24	4	3.56604453816539	7.89961341591828
26451028	N	0	Stroke	2015	Yes	0.66	35.3	16	2.28571428571429	3.47652457608957	7.76029219562054
26460308	N	0	J Clin Oncol	2015	Yes	0.73	38.8	21	3	4.10901658843097	9.53492475025187
26480920	N	0	Int J Obes (Lond)	2016	Yes	2.24	78.1	46	7.66666666666667	3.42143792210436	7.49929471803488
26482879	Y	1	Nat Genet	2015	Yes	11.98	98.6	298	42.5714285714286	3.55473041731605	7.97972047154307
26482880	N	0	Nat Genet	2015	Yes	11.24	98.4	265	37.8571428571429	3.36781042508346	7.45526435691257
26486471	N	0	Eur J Hum Genet	2016	Yes	1.53	65.9	33	5.5	3.60179692110246	7.99858777665955
26488411	N	0	PLoS One	2015	Yes	0.82	43.1	22	3.14285714285714	3.82067632410684	8.72590580630289
26490195	N	0	Lancet	2016	Yes	19.91	99.5	392	65.3333333333333	3.28217623879992	7.11377255283909
26491034	N	0	Br J Sports Med	2015	Yes	0.38	20.5	7	1	2.60446380025946	5.31348273050774
26498133	N	0	Genet Epidemiol	2015	Yes	0.39	21	11	1.57142857142857	4.00618377509346	9.24639864292995
26502338	Y	1	Nat Genet	2015	Yes	12.68	98.7	349	49.8571428571429	3.9308736834871	9.03509519933047
26503584	N	0	Nat Commun	2015	Yes	0.88	45.4	26	3.71428571428571	4.23085774780007	9.87678406814271
26503763	N	0	Mol Psychiatry	2016	Yes	1.79	71.2	37	6.16666666666667	3.45204082626613	7.58401362702533
26503814	N	0	Pharmacogenomics J	2016	Yes	0.77	40.8	17	2.83333333333333	3.67199800175629	8.19292746845822
26516778	N	0	PLoS One	2015	Yes	0.53	28.9	13	1.85714285714286	3.47841691009098	7.76560166587093
26519441	N	0	J Alzheimers Dis	2016	Yes	0.43	23.3	9	1.5	3.4613194231404	7.60969983641233
26525574	N	0	Gut	2017	Yes	2.31	79	33	6.6	2.85799744117305	5.59601467025533
26528553	N	0	PLoS One	2015	Yes	5.63	94.5	140	20	3.55212106454373	7.97239920536749
26531332	N	0	Am J Med Genet B Neuropsychiatr Genet	2016	Yes	0.08	3.9	2	0.333333333333333	4.14871192253773	9.51262846989494
26534935	N	0	Physiol Genomics	2016	Yes	0.53	28.7	10	1.66666666666667	3.13896780461343	6.71732448247375
26542096	N	0	Nat Commun	2015	Yes	4.46	92	90	12.8571428571429	2.88570511061778	6.10258358131763
26545240	N	0	PLoS One	2015	Yes	0.67	36.1	14	2	2.97448887181103	6.35169115874439
26545403	N	0	Cancer Epidemiol Biomarkers Prev	2016	Yes	1.51	65.5	33	5.5	3.63860706738276	8.1004903744052
26545630	N	0	Neurobiol Aging	2016	Yes	1.35	61.4	26	4.33333333333333	3.21712326253649	6.93368450804158
26546613	N	0	Hum Mol Genet	2016	Yes	0.7	37.6	18	3	4.2657473227802	9.83662096973711
26546620	N	0	Clin Cancer Res	2016	Yes	3.08	85.8	57	9.5	3.08657957370073	6.57229662030086
26553974	N	0	Proc Natl Acad Sci U S A	2015	Yes	3.68	89.2	98	14	3.80270397394651	8.67547937078211
26561523	N	0	Hum Mol Genet	2016	Yes	1.97	74.3	46	7.66666666666667	3.89850050428645	8.81996092896004
26562150	N	0	Mol Med	2016	Yes	1.56	66.7	31	5.16666666666667	3.30716762210519	7.18295692555718
26566055	N	0	Pharmacogenomics	2016	Yes	0.71	37.9	12	2	2.81861088611673	5.83047111460007
26567291	N	0	Circ Cardiovasc Genet	2016	Yes	0.86	44.9	15	2.5	2.89050425220789	6.02949560935708
26569114	N	0	PLoS One	2015	Yes	0.5	26.9	12	1.71428571428571	3.44414146644469	7.66943235948875
26573232	N	0	Oncotarget	2016	Yes	0.26	13.6	6	1	3.79952346424193	8.54595991247644
26580837	N	0	Biomark Med	2016	Yes	0.25	12.6	6	1	4.04488625684395	9.22520486211291
26582766	N	0	Circ Cardiovasc Genet	2016	Yes	1.39	62.4	35	5.83333333333333	4.20752107616003	9.67543155901341
26584805	N	0	Genes Nutr	2015	Yes	1.37	61.9	31	4.42857142857143	3.24124305420226	7.10014433588906
26586795	N	0	Carcinogenesis	2016	Yes	0.76	40.2	21	3.5	4.6067656430719	10.7806718966736
26589003	N	0	Parkinsonism Relat Disord	2016	Yes	1.57	66.8	30	5	3.1902204527239	6.85920867777226
26599303	N	0	Clin Pharmacol Ther	2016	Yes	2.3	78.8	39	6.5	2.83049180195561	5.86336139920694
26600424	N	0	High Alt Med Biol	2015	Yes	0.18	8.8	3	0.428571428571429	2.41068419206014	4.76978005217479
26604143	N	0	Hum Mol Genet	2016	Yes	8.35	97.3	171	28.5	3.4118542001196	7.47276382193675
26606652	N	0	Arthritis Rheumatol	2016	Yes	4.03	90.6	87	14.5	3.59475583739457	7.9790957399989
26620591	N	0	J Allergy Clin Immunol	2016	Yes	0.57	30.8	13	2.16666666666667	3.81175977608143	8.57983405016054
26621817	N	0	Sci Rep	2015	Yes	0.69	37	21	3	4.33380819004468	10.1656402161352
26626624	N	0	Am J Hum Genet	2015	Yes	7.31	96.5	168	24	3.28225148880045	7.21520492421652
26629533	N	0	EBioMedicine	2015	Yes	2.19	77.5	46	6.57142857142857	2.99495499253525	6.4091145623535
26631737	N	0	Diabetes	2016	Yes	3.98	90.4	86	14.3333333333333	3.59925646795668	7.99155496638394
26632684	N	0	Medicine (Baltimore)	2015	Yes	0.47	25.3	10	1.42857142857143	3.05425049715828	6.57548462046346
26634245	N	0	BMC Genet	2015	Yes	2.99	85.3	80	11.4285714285714	3.81771404842627	8.71759431658294
26635082	N	0	Nat Commun	2015	Yes	2.61	82.2	70	10	3.82443982200689	8.73646534818232
26644207	N	0	Pharmacogenomics J	2017	Yes	0.95	48.2	15	3	3.17208362061486	6.34613985965244
26651848	Y	2	Am J Respir Crit Care Med	2016	Yes	2.28	78.6	40	6.66666666666667	2.91991045257099	6.11090164844238
26656879	N	0	Schizophr Bull	2016	Yes	1.08	53.2	23	3.83333333333333	3.54365055119333	7.83761949095643
26663301	N	0	Arthritis Rheumatol	2016	Yes	2.08	75.9	49	8.16666666666667	3.93540131915199	8.92211452718526
26674333	N	0	Neurology	2016	Yes	3.06	85.7	63	10.5	3.43671925903091	7.54159848716374
26675016	N	0	PLoS One	2015	Yes	0.3	15.4	9	1.28571428571429	4.35816104209272	10.2339689273273
26685716	N	0	Sci Rep	2015	Yes	0.06	3	1	0.142857142857143	2.38866512660099	4.70799942945717
26686025	N	0	Bone	2016	Yes	0.18	8.7	4	0.666666666666667	3.78298059841844	8.50016381623886
26686553	N	0	Nat Commun	2015	Yes	1.94	73.9	43	6.14285714285714	3.16527391237264	6.88699174327502
26690388	N	0	Nat Commun	2015	Yes	1.9	73.3	54	7.71428571428571	4.05202922083766	9.37503081363211
26691988	Y	1	Nat Genet	2016	Yes	35.13	99.9	679	113.166666666667	3.22101045028698	6.94444552286295
26701879	N	0	Gut	2017	Yes	2.2	77.7	48	9.6	4.35562752190849	9.17277201104309
